Site,Label,Concepticon_ID,Concepticon_Gloss
946,face_20,1560,FACE
947,face_21,1560,FACE
948,face_22,1560,FACE
949,face_23,1560,FACE
950,face_24,1560,FACE
951,face_25,1560,FACE
952,face_26,1560,FACE
953,face_27,1560,FACE
954,face_28,1560,FACE
955,face_29,1560,FACE
956,face_30,1560,FACE
957,face_31,1560,FACE
958,face_32,1560,FACE
959,face_33,1560,FACE
960,fall_1,1280,FALL
961,fall_2,1280,FALL
962,fall_3,1280,FALL
963,fall_4,1280,FALL
964,fall_5,1280,FALL
965,fall_6,1280,FALL
966,fall_7,1280,FALL
967,fall_8,1280,FALL
968,fall_9,1280,FALL
969,fall_10,1280,FALL
970,fall_11,1280,FALL
971,fall_12,1280,FALL
972,fall_13,1280,FALL
973,fall_14,1280,FALL
974,fall_15,1280,FALL
975,fall_16,1280,FALL
976,fall_17,1280,FALL
977,fall_18,1280,FALL
978,fall_19,1280,FALL
979,fall_20,1280,FALL
980,fall_21,1280,FALL
981,fall_22,1280,FALL
982,fall_23,1280,FALL
983,fall_24,1280,FALL
984,fall_25,1280,FALL
985,fall_26,1280,FALL
986,fall_27,1280,FALL
987,fall_28,1280,FALL
988,fall_29,1280,FALL
989,fall_30,1280,FALL
990,fall_31,1280,FALL
991,fatoil_1,2551,ORGANIC FAT OR OIL
992,fatoil_2,2551,ORGANIC FAT OR OIL
993,fatoil_3,2551,ORGANIC FAT OR OIL
994,fatoil_4,2551,ORGANIC FAT OR OIL
995,fatoil_5,2551,ORGANIC FAT OR OIL
996,fatoil_6,2551,ORGANIC FAT OR OIL
997,fatoil_7,2551,ORGANIC FAT OR OIL
998,fatoil_8,2551,ORGANIC FAT OR OIL
999,fatoil_9,2551,ORGANIC FAT OR OIL
1000,fatoil_10,2551,ORGANIC FAT OR OIL
1001,fatoil_11,2551,ORGANIC FAT OR OIL
1002,fatoil_12,2551,ORGANIC FAT OR OIL
1003,fatoil_13,2551,ORGANIC FAT OR OIL
1004,fatoil_14,2551,ORGANIC FAT OR OIL
1005,fatoil_15,2551,ORGANIC FAT OR OIL
1006,fatoil_16,2551,ORGANIC FAT OR OIL
1007,fatoil_17,2551,ORGANIC FAT OR OIL
1008,fatoil_18,2551,ORGANIC FAT OR OIL
1009,fatoil_19,2551,ORGANIC FAT OR OIL
1010,fatoil_20,2551,ORGANIC FAT OR OIL
1011,fatoil_21,2551,ORGANIC FAT OR OIL
1012,fatoil_22,2551,ORGANIC FAT OR OIL
1013,fatoil_23,2551,ORGANIC FAT OR OIL
1014,fatoil_24,2551,ORGANIC FAT OR OIL
1015,fatoil_25,2551,ORGANIC FAT OR OIL
1016,fatoil_26,2551,ORGANIC FAT OR OIL
1017,fatoil_27,2551,ORGANIC FAT OR OIL
1018,feather_1,1201,FEATHER
1019,feather_2,1201,FEATHER
1020,feather_3,1201,FEATHER
1021,feather_4,1201,FEATHER
1022,feather_5,1201,FEATHER
1023,feather_6,1201,FEATHER
1024,feather_7,1201,FEATHER
1025,feather_8,1201,FEATHER
1026,feather_9,1201,FEATHER
1027,feather_10,1201,FEATHER
1028,feather_11,1201,FEATHER
1029,feather_12,1201,FEATHER
1030,feather_13,1201,FEATHER
1031,feather_14,1201,FEATHER
1032,feather_15,1201,FEATHER
1033,feather_16,1201,FEATHER
1034,feather_17,1201,FEATHER
1035,feather_18,1201,FEATHER
1036,feather_19,1201,FEATHER
1037,feather_20,1201,FEATHER
1038,feather_21,1201,FEATHER
1039,feather_22,1201,FEATHER
1040,feather_23,1201,FEATHER
1041,feather_24,1201,FEATHER
1042,feather_25,1201,FEATHER
1043,feather_26,1201,FEATHER
1044,feather_27,1201,FEATHER
1045,feather_28,1201,FEATHER
1046,feather_29,1201,FEATHER
1047,feather_30,1201,FEATHER
1048,feather_31,1201,FEATHER
1049,feather_32,1201,FEATHER
1050,feather_33,1201,FEATHER
1051,feather_34,1201,FEATHER
1052,feather_35,1201,FEATHER
1053,feather_36,1201,FEATHER
1054,feather_37,1201,FEATHER
1055,feather_38,1201,FEATHER
1056,feather_39,1201,FEATHER
1057,feather_40,1201,FEATHER
1058,feather_41,1201,FEATHER
1059,feather_42,1201,FEATHER
1060,feather_43,1201,FEATHER
1061,feather_44,1201,FEATHER
1062,feather_45,1201,FEATHER
1063,feather_46,1201,FEATHER
1064,feather_47,1201,FEATHER
1065,feather_48,1201,FEATHER
1066,feather_49,1201,FEATHER
1067,feather_50,1201,FEATHER
1068,feather_51,1201,FEATHER
1069,feather_52,1201,FEATHER
1070,feather_53,1201,FEATHER
1071,feather_54,1201,FEATHER
1072,feather_55,1201,FEATHER
1073,feather_56,1201,FEATHER
1074,feather_57,1201,FEATHER
1075,feather_58,1201,FEATHER
1076,feather_59,1201,FEATHER
1077,feather_60,1201,FEATHER
1078,feather_61,1201,FEATHER
1079,feather_62,1201,FEATHER
1080,feather_63,1201,FEATHER
1081,feather_64,1201,FEATHER
1082,feather_65,1201,FEATHER
1083,feather_66,1201,FEATHER
1084,feather_67,1201,FEATHER
1085,feather_68,1201,FEATHER
1086,feather_69,1201,FEATHER
1087,fingernail_1,1258,FINGERNAIL
1088,fingernail_2,1258,FINGERNAIL
1089,fingernail_3,1258,FINGERNAIL
1090,fingernail_4,1258,FINGERNAIL
1091,fingernail_5,1258,FINGERNAIL
1092,fingernail_6,1258,FINGERNAIL
1093,fingernail_7,1258,FINGERNAIL
1094,fingernail_8,1258,FINGERNAIL
1095,fingernail_9,1258,FINGERNAIL
1096,fingernail_10,1258,FINGERNAIL
1097,fingernail_11,1258,FINGERNAIL
1098,fingernail_12,1258,FINGERNAIL
1099,fingernail_13,1258,FINGERNAIL
1100,fingernail_14,1258,FINGERNAIL
1101,fingernail_15,1258,FINGERNAIL
1102,fingernail_16,1258,FINGERNAIL
1103,fingernail_17,1258,FINGERNAIL
1104,fingernail_18,1258,FINGERNAIL
1105,fingernail_19,1258,FINGERNAIL
1106,fingernail_20,1258,FINGERNAIL
1107,fingernail_21,1258,FINGERNAIL
1108,fingernail_22,1258,FINGERNAIL
1109,fingernail_23,1258,FINGERNAIL
1110,fingernail_24,1258,FINGERNAIL
1111,fingernail_25,1258,FINGERNAIL
1112,fingernail_26,1258,FINGERNAIL
1113,fingernail_27,1258,FINGERNAIL
1114,fingernail_28,1258,FINGERNAIL
1115,fingernail_30,1258,FINGERNAIL
1116,fingernail_31,1258,FINGERNAIL
1117,fingernail_32,1258,FINGERNAIL
1118,fingernail_33,1258,FINGERNAIL
1119,fingernail_34,1258,FINGERNAIL
1120,fingernail_35,1258,FINGERNAIL
1121,fingernail_36,1258,FINGERNAIL
1122,fingernail_37,1258,FINGERNAIL
1123,fingernail_38,1258,FINGERNAIL
1124,fingernail_39,1258,FINGERNAIL
1125,fingernail_40,1258,FINGERNAIL
1126,fingernail_41,1258,FINGERNAIL
1127,fingernail_42,1258,FINGERNAIL
1128,fingernail_43,1258,FINGERNAIL
1129,fingernail_44,1258,FINGERNAIL
1130,fingernail_45,1258,FINGERNAIL
1131,fingernail_46,1258,FINGERNAIL
1132,fingernail_47,1258,FINGERNAIL
1133,fingernail_48,1258,FINGERNAIL
1134,fingernail_49,1258,FINGERNAIL
1135,fingernail_50,1258,FINGERNAIL
1136,fingernail_51,1258,FINGERNAIL
1137,fingernail_52,1258,FINGERNAIL
1138,fingernail_53,1258,FINGERNAIL
1139,fingernail_54,1258,FINGERNAIL
1140,fingernail_55,1258,FINGERNAIL
1141,fingernail_56,1258,FINGERNAIL
1142,fingernail_57,1258,FINGERNAIL
1143,fingernail_58,1258,FINGERNAIL
1144,fingernail_59,1258,FINGERNAIL
1145,fingernail_60,1258,FINGERNAIL
1146,fingernail_61,1258,FINGERNAIL
1147,fingernail_62,1258,FINGERNAIL
1148,fingernail_63,1258,FINGERNAIL
1149,fingernail_64,1258,FINGERNAIL
1150,fingernail_65,1258,FINGERNAIL
1151,fingernail_66,1258,FINGERNAIL
1152,fire_1,221,FIRE
1153,fire_2,221,FIRE
1154,fire_3,221,FIRE
1155,fire_4,221,FIRE
1156,fire_5,221,FIRE
1157,fire_6,221,FIRE
1158,fire_7,221,FIRE
1159,fire_8,221,FIRE
1160,fire_9,221,FIRE
1161,fire_10,221,FIRE
1162,fire_11,221,FIRE
1163,fire_12,221,FIRE
1164,fire_13,221,FIRE
1165,fire_14,221,FIRE
1166,fire_15,221,FIRE
1167,fire_16,221,FIRE
1168,fire_17,221,FIRE
1169,fire_18,221,FIRE
1170,fire_19,221,FIRE
1171,fire_20,221,FIRE
1172,fire_21,221,FIRE
1173,fire_22,221,FIRE
1174,fire_23,221,FIRE
1175,fire_24,221,FIRE
1176,fire_25,221,FIRE
1177,fire_26,221,FIRE
1178,fire_27,221,FIRE
1179,fire_28,221,FIRE
1180,fire_29,221,FIRE
1181,fire_30,221,FIRE
1182,fire_31,221,FIRE
1183,fire_32,221,FIRE
1184,fire_33,221,FIRE
1185,fire_34,221,FIRE
1186,fire_35,221,FIRE
1187,fire_36,221,FIRE
1188,fire_37,221,FIRE
1189,fire_38,221,FIRE
1190,fire_39,221,FIRE
1191,fire_40,221,FIRE
1192,firewood_1,10,FIREWOOD
1193,firewood_2,10,FIREWOOD
1194,firewood_3,10,FIREWOOD
1195,firewood_4,10,FIREWOOD
1196,firewood_5,10,FIREWOOD
1197,firewood_6,10,FIREWOOD
1198,firewood_7,10,FIREWOOD
1199,firewood_8,10,FIREWOOD
1200,firewood_9,10,FIREWOOD
1201,firewood_10,10,FIREWOOD
1202,firewood_11,10,FIREWOOD
1203,firewood_12,10,FIREWOOD
1204,firewood_13,10,FIREWOOD
1205,firewood_14,10,FIREWOOD
1206,firewood_15,10,FIREWOOD
1207,firewood_16,10,FIREWOOD
1208,firewood_17,10,FIREWOOD
1209,firewood_18,10,FIREWOOD
1210,firewood_19,10,FIREWOOD
1211,firewood_20,10,FIREWOOD
1212,firewood_21,10,FIREWOOD
1213,firewood_22,10,FIREWOOD
1214,firewood_23,10,FIREWOOD
1215,firewood_24,10,FIREWOOD
1216,firewood_25,10,FIREWOOD
1217,firewood_26,10,FIREWOOD
1218,firewood_27,10,FIREWOOD
1219,firewood_28,10,FIREWOOD
1220,firewood_29,10,FIREWOOD
1221,firewood_30,10,FIREWOOD
1222,firewood_31,10,FIREWOOD
1223,firewood_32,10,FIREWOOD
1224,firewood_33,10,FIREWOOD
1225,firewood_34,10,FIREWOOD
1226,firewood_35,10,FIREWOOD
1227,firewood_36,10,FIREWOOD
1228,firewood_37,10,FIREWOOD
1229,fish_1,227,FISH
1230,fish_2,227,FISH
1231,fish_3,227,FISH
1232,fish_4,227,FISH
1233,fish_5,227,FISH
1234,fish_6,227,FISH
1235,fish_7,227,FISH
1236,fish_8,227,FISH
1237,fish_9,227,FISH
1238,fish_10,227,FISH
1239,fish_11,227,FISH
1240,fish_12,227,FISH
1241,fish_13,227,FISH
1242,fish_14,227,FISH
1243,fish_15,227,FISH
1244,fish_16,227,FISH
1245,fish_17,227,FISH
1246,fish_18,227,FISH
1247,fish_19,227,FISH
1248,fish_20,227,FISH
1249,fish_21,227,FISH
1250,fish_22,227,FISH
1251,fish_23,227,FISH
1252,fish_24,227,FISH
1253,fish_25,227,FISH
1254,fish_26,227,FISH
1255,fish_27,227,FISH
1256,fish_28,227,FISH
1257,fish_29,227,FISH
1258,fish_30,227,FISH
1259,fish_31,227,FISH
1260,fish_32,227,FISH
1261,fish_33,227,FISH
1262,fish_34,227,FISH
1263,fish_35,227,FISH
1264,fish_36,227,FISH
1265,fish_37,227,FISH
1266,fish_38,227,FISH
1267,fish_39,227,FISH
1268,fish_40,227,FISH
1269,fish_41,227,FISH
1270,five_1,493,FIVE
1271,five_2,493,FIVE
1272,five_3,493,FIVE
1273,five_4,493,FIVE
1274,five_5,493,FIVE
1275,five_6,493,FIVE
1276,five_7,493,FIVE
1277,five_8,493,FIVE
1278,five_9,493,FIVE
1279,fly_1,1441,FLY (MOVE THROUGH AIR)
1280,fly_2,1441,FLY (MOVE THROUGH AIR)
1281,fly_3,1441,FLY (MOVE THROUGH AIR)
1282,fly_4,1441,FLY (MOVE THROUGH AIR)
1283,fly_5,1441,FLY (MOVE THROUGH AIR)
1284,fly_6,1441,FLY (MOVE THROUGH AIR)
1285,fly_7,1441,FLY (MOVE THROUGH AIR)
1286,fly_8,1441,FLY (MOVE THROUGH AIR)
1287,fly_9,1441,FLY (MOVE THROUGH AIR)
1288,fly_10,1441,FLY (MOVE THROUGH AIR)
1289,fly_11,1441,FLY (MOVE THROUGH AIR)
1290,fly_12,1441,FLY (MOVE THROUGH AIR)
1291,fly_13,1441,FLY (MOVE THROUGH AIR)
1292,fly_14,1441,FLY (MOVE THROUGH AIR)
1293,fly_15,1441,FLY (MOVE THROUGH AIR)
1294,fly_16,1441,FLY (MOVE THROUGH AIR)
1295,fly_17,1441,FLY (MOVE THROUGH AIR)
1296,fly_18,1441,FLY (MOVE THROUGH AIR)
1297,fly_19,1441,FLY (MOVE THROUGH AIR)
1298,fly_20,1441,FLY (MOVE THROUGH AIR)
1299,fly_21,1441,FLY (MOVE THROUGH AIR)
1300,fly_22,1441,FLY (MOVE THROUGH AIR)
1301,fly_23,1441,FLY (MOVE THROUGH AIR)
1302,fly_24,1441,FLY (MOVE THROUGH AIR)
1303,fly_25,1441,FLY (MOVE THROUGH AIR)
1304,fly_26,1441,FLY (MOVE THROUGH AIR)
1305,fly_27,1441,FLY (MOVE THROUGH AIR)
1306,fly_28,1441,FLY (MOVE THROUGH AIR)
1307,fly_29,1441,FLY (MOVE THROUGH AIR)
1308,fly_30,1441,FLY (MOVE THROUGH AIR)
1309,fly_31,1441,FLY (MOVE THROUGH AIR)
1310,fly_32,1441,FLY (MOVE THROUGH AIR)
1311,fly_33,1441,FLY (MOVE THROUGH AIR)
1312,fly_34,1441,FLY (MOVE THROUGH AIR)
1313,fly_35,1441,FLY (MOVE THROUGH AIR)
1314,fly_36,1441,FLY (MOVE THROUGH AIR)
1315,fly_37,1441,FLY (MOVE THROUGH AIR)
1316,fly_38,1441,FLY (MOVE THROUGH AIR)
1317,fly_39,1441,FLY (MOVE THROUGH AIR)
1318,fly_40,1441,FLY (MOVE THROUGH AIR)
1319,fly_41,1441,FLY (MOVE THROUGH AIR)
1320,fly_42,1441,FLY (MOVE THROUGH AIR)
1321,fly_43,1441,FLY (MOVE THROUGH AIR)
1322,fly_44,1441,FLY (MOVE THROUGH AIR)
1323,fly_45,1441,FLY (MOVE THROUGH AIR)
1324,fly_46,1441,FLY (MOVE THROUGH AIR)
1325,fly_47,1441,FLY (MOVE THROUGH AIR)
1326,fly_48,1441,FLY (MOVE THROUGH AIR)
1327,fly_49,1441,FLY (MOVE THROUGH AIR)
1328,fly_50,1441,FLY (MOVE THROUGH AIR)
1329,fly_51,1441,FLY (MOVE THROUGH AIR)
1330,fly_52,1441,FLY (MOVE THROUGH AIR)
1331,fly_53,1441,FLY (MOVE THROUGH AIR)
1332,fly_54,1441,FLY (MOVE THROUGH AIR)
1333,fly_55,1441,FLY (MOVE THROUGH AIR)
1334,fly_56,1441,FLY (MOVE THROUGH AIR)
1335,fly_57,1441,FLY (MOVE THROUGH AIR)
1336,fly_58,1441,FLY (MOVE THROUGH AIR)
1337,fly_59,1441,FLY (MOVE THROUGH AIR)
1338,fly_60,1441,FLY (MOVE THROUGH AIR)
1339,fly_61,1441,FLY (MOVE THROUGH AIR)
1340,fly_62,1441,FLY (MOVE THROUGH AIR)
1341,four_1,1500,FOUR
1342,four_2,1500,FOUR
1343,four_3,1500,FOUR
1344,four_4,1500,FOUR
1345,four_5,1500,FOUR
1346,four_6,1500,FOUR
1347,four_7,1500,FOUR
1348,four_8,1500,FOUR
1349,give_1,1447,GIVE
1350,give_2,1447,GIVE
1351,give_3,1447,GIVE
1352,give_4,1447,GIVE
1353,give_5,1447,GIVE
1354,give_6,1447,GIVE
1355,give_7,1447,GIVE
1356,give_8,1447,GIVE
1357,give_9,1447,GIVE
1358,give_10,1447,GIVE
1359,give_11,1447,GIVE
1360,give_12,1447,GIVE
1361,give_13,1447,GIVE
1362,give_14,1447,GIVE
1363,give_15,1447,GIVE
1364,give_16,1447,GIVE
1365,give_17,1447,GIVE
1366,give_18,1447,GIVE
1367,give_19,1447,GIVE
1368,give_20,1447,GIVE
1369,give_21,1447,GIVE
1370,give_22,1447,GIVE
1371,give_23,1447,GIVE
1372,give_24,1447,GIVE
1373,give_25,1447,GIVE
1374,give_26,1447,GIVE
1375,give_27,1447,GIVE
1376,give_28,1447,GIVE
1377,give_29,1447,GIVE
1378,give_30,1447,GIVE
1379,give_31,1447,GIVE
1380,give_32,1447,GIVE
1381,give_33,1447,GIVE
1382,give_34,1447,GIVE
1383,give_35,1447,GIVE
1384,give_36,1447,GIVE
1385,give_37,1447,GIVE
1386,give_38,1447,GIVE
1387,give_39,1447,GIVE
1388,give_40,1447,GIVE
1389,give_41,1447,GIVE
1390,give_42,1447,GIVE
1391,give_43,1447,GIVE
1392,give_44,1447,GIVE
1393,give_45,1447,GIVE
1394,goat_1,1502,GOAT
1395,goat_2,1502,GOAT
1396,goat_3,1502,GOAT
1397,goat_4,1502,GOAT
1398,goat_5,1502,GOAT
1399,goat_6,1502,GOAT
1400,goat_7,1502,GOAT
1401,goat_8,1502,GOAT
1402,goat_9,1502,GOAT
1403,goat_10,1502,GOAT
1404,goat_11,1502,GOAT
1405,goat_12,1502,GOAT
1406,goat_13,1502,GOAT
1407,goat_14,1502,GOAT
1408,goat_15,1502,GOAT
1409,goat_16,1502,GOAT
1410,goat_17,1502,GOAT
1411,goat_18,1502,GOAT
1412,goat_19,1502,GOAT
1413,goat_20,1502,GOAT
1414,goat_21,1502,GOAT
1415,goat_22,1502,GOAT
1416,goat_23,1502,GOAT
1417,groundsoil_1,1228,EARTH (SOIL)
1418,groundsoil_2,1228,EARTH (SOIL)
1419,groundsoil_3,1228,EARTH (SOIL)
1420,groundsoil_4,1228,EARTH (SOIL)
1421,groundsoil_5,1228,EARTH (SOIL)
1422,groundsoil_6,1228,EARTH (SOIL)
1423,groundsoil_7,1228,EARTH (SOIL)
1424,groundsoil_8,1228,EARTH (SOIL)
1425,groundsoil_9,1228,EARTH (SOIL)
1426,groundsoil_10,1228,EARTH (SOIL)
1427,groundsoil_11,1228,EARTH (SOIL)
1428,groundsoil_12,1228,EARTH (SOIL)
1429,groundsoil_13,1228,EARTH (SOIL)
1430,groundsoil_14,1228,EARTH (SOIL)
1431,groundsoil_15,1228,EARTH (SOIL)
1432,groundsoil_16,1228,EARTH (SOIL)
1433,groundsoil_17,1228,EARTH (SOIL)
1434,groundsoil_18,1228,EARTH (SOIL)
1435,groundsoil_19,1228,EARTH (SOIL)
1436,groundsoil_20,1228,EARTH (SOIL)
1437,groundsoil_21,1228,EARTH (SOIL)
1438,groundsoil_22,1228,EARTH (SOIL)
1439,groundsoil_23,1228,EARTH (SOIL)
1440,groundsoil_24,1228,EARTH (SOIL)
1441,groundsoil_25,1228,EARTH (SOIL)
1442,groundsoil_26,1228,EARTH (SOIL)
1443,groundsoil_27,1228,EARTH (SOIL)
1444,groundsoil_28,1228,EARTH (SOIL)
1445,groundsoil_29,1228,EARTH (SOIL)
1446,groundsoil_30,1228,EARTH (SOIL)
1447,groundsoil_31,1228,EARTH (SOIL)
1448,groundsoil_32,1228,EARTH (SOIL)
1449,groundsoil_33,1228,EARTH (SOIL)
1450,groundsoil_34,1228,EARTH (SOIL)
1451,groundsoil_35,1228,EARTH (SOIL)
1452,groundsoil_36,1228,EARTH (SOIL)
1453,groundsoil_37,1228,EARTH (SOIL)
1454,groundsoil_38,1228,EARTH (SOIL)
1455,groundsoil_39,1228,EARTH (SOIL)
1456,groundsoil_40,1228,EARTH (SOIL)
1457,groundsoil_41,1228,EARTH (SOIL)
1458,groundsoil_42,1228,EARTH (SOIL)
1459,groundsoil_43,1228,EARTH (SOIL)
1460,groundsoil_44,1228,EARTH (SOIL)
1461,groundsoil_45,1228,EARTH (SOIL)
1462,groundsoil_46,1228,EARTH (SOIL)
1463,groundsoil_47,1228,EARTH (SOIL)
1464,groundsoil_48,1228,EARTH (SOIL)
1465,groundsoil_49,1228,EARTH (SOIL)
1466,hair_1,2648,HAIR (HEAD)
1467,hair_2,2648,HAIR (HEAD)
1468,hair_3,2648,HAIR (HEAD)
1469,hair_4,2648,HAIR (HEAD)
1470,hair_5,2648,HAIR (HEAD)
1471,hair_6,2648,HAIR (HEAD)
1472,hair_7,2648,HAIR (HEAD)
1473,hair_8,2648,HAIR (HEAD)
1474,hair_9,2648,HAIR (HEAD)
1475,hair_10,2648,HAIR (HEAD)
1476,hair_11,2648,HAIR (HEAD)
1477,hair_12,2648,HAIR (HEAD)
1478,hair_13,2648,HAIR (HEAD)
1479,hair_14,2648,HAIR (HEAD)
1480,hair_15,2648,HAIR (HEAD)
1481,hair_16,2648,HAIR (HEAD)
1482,hair_17,2648,HAIR (HEAD)
1483,hair_18,2648,HAIR (HEAD)
1484,hair_19,2648,HAIR (HEAD)
1485,hair_20,2648,HAIR (HEAD)
1486,hair_21,2648,HAIR (HEAD)
1487,hair_22,2648,HAIR (HEAD)
1488,hair_23,2648,HAIR (HEAD)
1489,hair_24,2648,HAIR (HEAD)
1490,hair_25,2648,HAIR (HEAD)
1491,hair_26,2648,HAIR (HEAD)
1492,hair_27,2648,HAIR (HEAD)
1493,hair_28,2648,HAIR (HEAD)
1494,hair_29,2648,HAIR (HEAD)
1495,hair_30,2648,HAIR (HEAD)
1496,hair_31,2648,HAIR (HEAD)
1497,hair_32,2648,HAIR (HEAD)
1498,hair_33,2648,HAIR (HEAD)
1499,hair_34,2648,HAIR (HEAD)
1500,hair_35,2648,HAIR (HEAD)
1501,hair_36,2648,HAIR (HEAD)
1502,hair_37,2648,HAIR (HEAD)
1503,hair_38,2648,HAIR (HEAD)
1504,hair_39,2648,HAIR (HEAD)
1505,hair_40,2648,HAIR (HEAD)
1506,hair_41,2648,HAIR (HEAD)
1507,hair_42,2648,HAIR (HEAD)
1508,hair_43,2648,HAIR (HEAD)
1509,hair_44,2648,HAIR (HEAD)
1510,hair_45,2648,HAIR (HEAD)
1511,hair_46,2648,HAIR (HEAD)
1512,hair_47,2648,HAIR (HEAD)
1513,hair_48,2648,HAIR (HEAD)
1514,hair_49,2648,HAIR (HEAD)
1515,hair_50,2648,HAIR (HEAD)
1516,hair_51,2648,HAIR (HEAD)
1517,hair_52,2648,HAIR (HEAD)
1518,hair_53,2648,HAIR (HEAD)
1519,hair_54,2648,HAIR (HEAD)
1520,hair_55,2648,HAIR (HEAD)
1521,head_1,1256,HEAD
1522,head_2,1256,HEAD
1523,head_3,1256,HEAD
1524,head_4,1256,HEAD
1525,head_5,1256,HEAD
1526,head_6,1256,HEAD
1527,head_7,1256,HEAD
1528,head_8,1256,HEAD
1529,head_9,1256,HEAD
1530,head_10,1256,HEAD
1531,head_11,1256,HEAD
1532,head_13,1256,HEAD
1533,head_14,1256,HEAD
1534,head_15,1256,HEAD
1535,head_16,1256,HEAD
1536,head_17,1256,HEAD
1537,head_18,1256,HEAD
1538,hear_1,1408,HEAR
1539,hear_2,1408,HEAR
1540,hear_3,1408,HEAR
1541,hear_4,1408,HEAR
1542,hear_5,1408,HEAR
1543,hear_6,1408,HEAR
1544,hear_7,1408,HEAR
1545,hear_8,1408,HEAR
1546,hear_9,1408,HEAR
1547,hear_10,1408,HEAR
1548,hear_11,1408,HEAR
1549,hear_12,1408,HEAR
1550,hear_13,1408,HEAR
1551,hear_14,1408,HEAR
1552,hear_15,1408,HEAR
1553,hear_16,1408,HEAR
1554,hear_17,1408,HEAR
1555,hear_18,1408,HEAR
1556,hear_19,1408,HEAR
1557,hear_20,1408,HEAR
1558,hear_21,1408,HEAR
1559,hear_22,1408,HEAR
1560,hear_23,1408,HEAR
1561,hear_24,1408,HEAR
1562,hear_25,1408,HEAR
1563,hear_26,1408,HEAR
1564,hear_27,1408,HEAR
1565,hear_28,1408,HEAR
1566,hear_29,1408,HEAR
1567,hear_30,1408,HEAR
1568,hear_31,1408,HEAR
1569,hear_32,1408,HEAR
1570,hear_33,1408,HEAR
1571,hear_34,1408,HEAR
1572,hear_35,1408,HEAR
1573,hear_36,1408,HEAR
1574,hear_37,1408,HEAR
1575,hear_38,1408,HEAR
1576,hear_39,1408,HEAR
1577,hear_40,1408,HEAR
1578,hear_41,1408,HEAR
1579,heart_1,1223,HEART
1580,heart_2,1223,HEART
1581,heart_3,1223,HEART
1582,heart_4,1223,HEART
1583,heart_5,1223,HEART
1584,heart_6,1223,HEART
1585,heart_7,1223,HEART
1586,heart_8,1223,HEART
1587,heart_9,1223,HEART
1588,heart_10,1223,HEART
1589,heart_11,1223,HEART
1590,heart_12,1223,HEART
1591,heart_13,1223,HEART
1592,heart_14,1223,HEART
1593,heart_15,1223,HEART
1594,heart_16,1223,HEART
1595,heart_17,1223,HEART
1596,heart_18,1223,HEART
1597,heart_19,1223,HEART
1598,heart_20,1223,HEART
1599,heart_21,1223,HEART
1600,heart_22,1223,HEART
1601,heart_23,1223,HEART
1602,heart_24,1223,HEART
1603,heart_25,1223,HEART
1604,heart_26,1223,HEART
1605,heart_27,1223,HEART
1606,heart_28,1223,HEART
1607,heart_29,1223,HEART
1608,heart_30,1223,HEART
1609,heart_31,1223,HEART
1610,heart_32,1223,HEART
1611,heart_33,1223,HEART
1612,horn_1,1393,HORN (ANATOMY)
1613,horn_2,1393,HORN (ANATOMY)
1614,horn_3,1393,HORN (ANATOMY)
1615,horn_4,1393,HORN (ANATOMY)
1616,horn_5,1393,HORN (ANATOMY)
1617,horn_6,1393,HORN (ANATOMY)
1618,horn_7,1393,HORN (ANATOMY)
1619,horn_8,1393,HORN (ANATOMY)
1620,horn_9,1393,HORN (ANATOMY)
1621,horn_10,1393,HORN (ANATOMY)
1622,horn_11,1393,HORN (ANATOMY)
1623,horn_12,1393,HORN (ANATOMY)
1624,horn_13,1393,HORN (ANATOMY)
1625,horn_14,1393,HORN (ANATOMY)
1626,horn_15,1393,HORN (ANATOMY)
1627,horn_16,1393,HORN (ANATOMY)
1628,horn_17,1393,HORN (ANATOMY)
1629,horn_18,1393,HORN (ANATOMY)
1630,horn_19,1393,HORN (ANATOMY)
1631,horn_20,1393,HORN (ANATOMY)
1632,horn_21,1393,HORN (ANATOMY)
1633,horn_22,1393,HORN (ANATOMY)
1634,horn_23,1393,HORN (ANATOMY)
1635,horn_24,1393,HORN (ANATOMY)
1636,horn_25,1393,HORN (ANATOMY)
1637,horn_26,1393,HORN (ANATOMY)
1638,horn_27,1393,HORN (ANATOMY)
1639,horn_28,1393,HORN (ANATOMY)
1640,horn_29,1393,HORN (ANATOMY)
1641,horn_30,1393,HORN (ANATOMY)
1642,horn_31,1393,HORN (ANATOMY)
1643,horn_32,1393,HORN (ANATOMY)
1644,horn_33,1393,HORN (ANATOMY)
1645,horn_34,1393,HORN (ANATOMY)
1646,horn_35,1393,HORN (ANATOMY)
1647,horn_36,1393,HORN (ANATOMY)
1648,horn_37,1393,HORN (ANATOMY)
1649,horn_38,1393,HORN (ANATOMY)
1650,horn_39,1393,HORN (ANATOMY)
1651,horn_40,1393,HORN (ANATOMY)
1652,horn_41,1393,HORN (ANATOMY)
1653,horn_42,1393,HORN (ANATOMY)
1654,horn_43,1393,HORN (ANATOMY)
1655,horn_44,1393,HORN (ANATOMY)
1656,house_1,1252,HOUSE
1657,house_2,1252,HOUSE
1658,house_3,1252,HOUSE
1659,house_4,1252,HOUSE
1660,house_5,1252,HOUSE
1661,house_6,1252,HOUSE
1662,house_7,1252,HOUSE
1663,house_8,1252,HOUSE
1664,house_9,1252,HOUSE
1665,house_10,1252,HOUSE
1666,house_11,1252,HOUSE
